performance_id,campaign_id,date,impressions,clicks,likes,comments,shares,conversions,revenue_generated
PERF_01758,CMP_840,2024-08-25,110142,7044.0,15903,2301,748,159.0,225918.0
PERF_01759,CMP_542,2025-03-11,32941,2500.0,2926,296,145,352.0,194759.0
PERF_01760,CMP_362,2022-12-18,125131,2120.0,9775,1100,359,167.0,478178.0
PERF_01761,CMP_089,2023-03-23,167165,18510.0,24477,4112,1576,295.0,367125.0
PERF_01762,CMP_764,2022-10-19,34327,3988.0,4174,567,387,362.0,125265.0
PERF_01763,CMP_495,2023-09-05,129080,9288.0,17525,1700,1585,196.0,327949.0
PERF_01764,CMP_216,2022-10-06,22314,1522.0,1788,330,171,372.0,236659.0
PERF_01765,CMP_265,2024-04-17,51641,5011.0,2887,206,253,30.0,118090.0
PERF_01766,CMP_109,2025-05-08,1800,82.0,229,28,7,139.0,255121.0
PERF_01767,CMP_455,2022-10-15,159537,17094.0,7339,1259,257,472.0,64104.0
PERF_01768,CMP_337,2023-09-09,193261,3220.0,26094,3353,1574,127.0,222769.0
PERF_01769,CMP_758,2024-02-13,3861,165.0,179,16,3,329.0,42266.0
PERF_01770,CMP_970,2024-07-12,122881,11715.0,18320,2143,926,,398652.0
PERF_01771,CMP_242,2024-06-11,29244,3306.0,2318,184,158,145.0,68389.0
PERF_01772,CMP_528,2023-10-15,5444,128.0,722,95,35,161.0,197623.0
PERF_01773,CMP_042,2023-11-10,7675,607.0,798,87,36,428.0,
PERF_01774,CMP_432,2023-04-05,85938,6206.0,8070,1472,197,367.0,261401.0
PERF_01775,CMP_157,2024-02-04,18798,477.0,625,46,48,47.0,188213.0
PERF_01776,CMP_979,2024-02-23,22275,1233.0,2619,324,166,268.0,415045.0
PERF_01777,CMP_311,2022-08-06,183081,4952.0,23245,4001,1298,59.0,456430.0
PERF_01778,CMP_490,2025-05-01,60610,2201.0,6292,840,152,431.0,251973.0
PERF_01779,CMP_032,2023-11-27,12056,410.0,605,44,54,256.0,204174.0
PERF_01780,CMP_863,2024-07-03,176705,9460.0,15255,1425,333,365.0,289374.0
PERF_01781,CMP_653,2025-03-27,11519,368.0,284,23,16,178.0,305917.0
PERF_01782,CMP_557,2023-07-06,134470,14636.0,5559,455,349,468.0,327522.0
PERF_01783,CMP_018,2024-09-21,70637,5028.0,6104,451,220,311.0,103641.0
PERF_01784,CMP_208,2024-07-26,69247,3683.0,7240,852,402,495.0,269333.0
PERF_01785,CMP_412,2024-04-11,107349,3489.0,3719,402,106,477.0,105932.0
PERF_01786,CMP_903,2022-12-01,150476,13682.0,8850,1358,328,303.0,190235.0
PERF_01787,CMP_157,2024-02-29,15252,1239.0,760,139,66,111.0,163477.0
PERF_01788,CMP_217,2022-04-01,57734,5845.0,7612,616,728,198.0,241063.0
PERF_01789,CMP_148,2024-02-25,158761,,22179,2706,1502,407.0,450503.0
PERF_01790,CMP_541,2022-03-11,66147,1226.0,2245,112,50,25.0,497389.0
PERF_01791,CMP_822,2022-09-08,1002,43.0,69,9,2,27.0,339570.0
PERF_01792,CMP_355,2022-02-26,111930,10253.0,7663,704,553,152.0,472084.0
PERF_01793,CMP_287,2025-03-09,80180,2052.0,6366,1208,628,468.0,483033.0
PERF_01794,CMP_040,2023-07-17,196103,22506.0,24132,4393,2282,,0.0
PERF_01795,CMP_688,2024-05-13,191004,6843.0,25417,3481,1641,138.0,0.0
PERF_01796,CMP_150,2023-05-23,126757,2149.0,13934,1147,721,193.0,0.0
PERF_01797,CMP_537,2022-11-20,114374,11591.0,8419,1649,556,22.0,404456.0
PERF_01798,CMP_438,2022-10-17,187096,7665.0,15396,2621,337,139.0,99602.0
PERF_01799,CMP_242,2024-06-06,181794,10776.0,3681,543,330,,294047.0
PERF_01800,CMP_313,2025-02-28,129064,12534.0,14587,2354,626,45.0,240210.0
PERF_01801,CMP_608,2024-06-23,124856,8728.0,8555,1585,668,276.0,0.0
PERF_01802,CMP_624,2024-03-04,168592,8117.0,7184,792,412,177.0,78402.0
PERF_01803,CMP_216,2022-10-17,198042,,21357,2374,2069,44.0,464875.0
PERF_01804,CMP_776,2022-08-09,88242,9858.0,9169,1078,578,348.0,23416.0
PERF_01805,CMP_402,2024-08-22,133737,14846.0,19760,1417,935,323.0,84586.0
PERF_01806,CMP_563,2024-11-27,37574,4414.0,4621,802,238,421.0,59657.0
PERF_01807,CMP_711,2025-02-09,143605,2099.0,4810,243,455,340.0,388821.0
PERF_01808,CMP_026,2023-03-02,180309,15880.0,11456,773,899,408.0,492220.0
PERF_01809,CMP_330,2024-05-11,138133,11362.0,9816,1340,785,352.0,56798.0
PERF_01810,CMP_506,2022-06-01,168895,13651.0,6796,1047,545,366.0,0.0
PERF_01811,CMP_565,2022-10-09,133254,13057.0,11243,2106,849,156.0,
PERF_01812,CMP_374,2023-02-11,55852,,1818,313,39,15.0,109573.0
PERF_01813,CMP_507,2024-12-23,179384,3201.0,9497,1829,510,183.0,6540.0
PERF_01814,CMP_235,2023-01-20,157646,6782.0,11099,901,602,301.0,334038.0
PERF_01815,CMP_323,2024-07-25,156539,2286.0,13129,718,598,15.0,249301.0
PERF_01816,CMP_761,2024-05-03,198372,13745.0,6494,995,452,179.0,360057.0
PERF_01817,CMP_090,2022-11-06,8163,422.0,1184,194,31,129.0,44497.0
PERF_01818,CMP_183,2025-04-05,190865,19347.0,19481,1248,981,172.0,247037.0
PERF_01819,CMP_146,2023-09-07,85639,3774.0,10364,1846,386,,0.0
PERF_01820,CMP_571,2025-01-30,34655,2608.0,3735,202,225,35.0,243839.0
PERF_01821,CMP_229,2024-10-24,183748,13258.0,22815,2973,1778,129.0,367066.0
PERF_01822,CMP_057,2023-05-05,129738,3779.0,10213,1818,236,307.0,58501.0
PERF_01823,CMP_493,2024-10-28,41578,4845.0,1246,152,49,198.0,423996.0
PERF_01824,CMP_525,2023-12-03,47302,4492.0,1215,94,57,349.0,259658.0
PERF_01825,CMP_199,2024-01-19,188125,11083.0,20900,3903,587,71.0,0.0
PERF_01826,CMP_086,2022-11-12,115844,7480.0,14279,1634,1094,459.0,333834.0
PERF_01827,CMP_200,2023-08-17,28873,1618.0,703,81,53,34.0,0.0
PERF_01828,CMP_485,2022-03-24,175247,,12648,2376,1170,448.0,0.0
PERF_01829,CMP_801,2023-10-29,43466,847.0,1924,152,140,,138891.0
PERF_01830,CMP_185,2023-03-09,18516,2162.0,1949,267,57,20.0,78273.0
PERF_01831,CMP_543,2023-10-21,35921,3309.0,2542,268,154,6.0,0.0
PERF_01832,CMP_979,2024-02-14,154504,10561.0,9182,1576,418,124.0,421072.0
PERF_01833,CMP_973,2024-02-22,50457,4190.0,4146,340,140,283.0,284851.0
PERF_01834,CMP_258,2024-09-22,19590,510.0,715,90,63,34.0,39058.0
PERF_01835,CMP_269,2023-06-01,44183,1642.0,5211,916,255,115.0,214066.0
PERF_01836,CMP_026,2023-02-19,198229,11399.0,26401,4411,586,343.0,196917.0
PERF_01837,CMP_648,2024-01-22,118919,9122.0,15780,2560,476,314.0,268149.0
PERF_01838,CMP_226,2024-08-21,170355,18041.0,17477,1506,1078,254.0,227881.0
PERF_01839,CMP_990,2023-10-24,9103,508.0,846,131,69,395.0,194735.0
PERF_01840,CMP_115,2023-04-23,104092,4256.0,10879,2154,514,428.0,172488.0
PERF_01841,CMP_318,2024-09-04,81777,8512.0,6631,816,534,429.0,365511.0
PERF_01842,CMP_328,2025-04-26,179830,13770.0,19049,2592,1096,46.0,180521.0
PERF_01843,CMP_142,2023-09-27,136527,10621.0,3847,555,364,447.0,
PERF_01844,CMP_119,2023-08-04,83064,9299.0,5161,443,182,497.0,433923.0
PERF_01845,CMP_840,2024-08-27,136704,11533.0,7683,1073,565,,467904.0
PERF_01846,CMP_310,2024-02-22,181442,7702.0,19835,2067,1257,164.0,243583.0
PERF_01847,CMP_008,2024-03-25,137344,3993.0,15684,2845,1114,105.0,333107.0
PERF_01848,CMP_864,2024-07-03,48992,5271.0,6136,651,314,367.0,298894.0
PERF_01849,CMP_479,2023-03-18,141878,6746.0,7535,458,225,192.0,207087.0
PERF_01850,CMP_831,2022-02-21,18444,567.0,2608,493,147,281.0,146275.0
PERF_01851,CMP_354,2022-07-04,149754,8424.0,8167,1610,573,250.0,250754.0
PERF_01852,CMP_090,2022-10-30,102419,4552.0,3908,267,315,27.0,0.0
PERF_01853,CMP_962,2025-01-27,73707,1608.0,6602,456,182,380.0,108422.0
PERF_01854,CMP_838,2023-12-21,174092,12590.0,3704,372,259,141.0,127185.0
PERF_01855,CMP_788,2023-07-30,58786,4586.0,5536,498,355,430.0,13034.0
PERF_01856,CMP_089,2023-04-22,154123,6910.0,7487,1279,643,,10143.0
PERF_01857,CMP_201,2024-10-28,24901,1813.0,2486,487,210,63.0,0.0
PERF_01858,CMP_756,2025-01-01,107535,3689.0,8574,641,290,112.0,2661.0
PERF_01859,CMP_863,2024-06-20,176940,7773.0,16871,2361,859,109.0,445219.0
PERF_01860,CMP_667,2022-01-03,108094,9551.0,8380,1348,425,314.0,13072.0
PERF_01861,CMP_984,2025-02-21,72230,,7766,896,699,175.0,262636.0
PERF_01862,CMP_064,2024-04-20,162385,8552.0,12582,1016,397,39.0,367440.0
PERF_01863,CMP_505,2022-07-23,100002,,7252,599,349,140.0,153399.0
PERF_01864,CMP_987,2022-12-12,100468,7640.0,8144,436,772,124.0,34918.0
PERF_01865,CMP_066,2024-08-20,187926,18418.0,13258,1349,669,251.0,234479.0
PERF_01866,CMP_430,2022-11-21,24451,1420.0,1595,144,148,133.0,89364.0
PERF_01867,CMP_157,2024-02-14,154483,12505.0,15121,2593,1325,195.0,399831.0
PERF_01868,CMP_354,2022-06-16,24585,2158.0,999,142,64,128.0,0.0
PERF_01869,CMP_245,2023-05-15,119777,3161.0,4600,530,412,95.0,164367.0
PERF_01870,CMP_163,2025-02-10,137448,2384.0,18326,2623,1206,400.0,455456.0
PERF_01871,CMP_701,2024-02-05,76561,5380.0,10907,2009,424,413.0,316953.0
PERF_01872,CMP_162,2024-03-14,21197,369.0,703,121,24,63.0,291161.0
PERF_01873,CMP_125,2022-06-02,190584,5656.0,17033,1328,1412,166.0,402787.0
PERF_01874,CMP_763,2022-04-28,135544,13481.0,11537,2125,594,85.0,0.0
PERF_01875,CMP_756,2024-10-04,35679,1306.0,3538,371,292,236.0,92826.0
PERF_01876,CMP_750,2023-03-29,188021,7013.0,19407,3166,492,193.0,0.0
PERF_01877,CMP_135,2022-11-12,121788,8303.0,10192,1662,652,371.0,276277.0
PERF_01878,CMP_330,2024-05-15,170699,19418.0,11268,1586,872,383.0,132821.0
PERF_01879,CMP_326,2023-07-01,107870,3059.0,14188,978,325,37.0,193676.0
PERF_01880,CMP_582,2024-10-24,31287,2392.0,2303,245,114,161.0,394379.0
PERF_01881,CMP_716,2024-12-26,57510,3330.0,5923,426,528,404.0,74319.0
PERF_01882,CMP_259,2023-02-19,80160,4296.0,3086,571,284,129.0,245501.0
PERF_01883,CMP_245,2023-06-13,122950,6254.0,5730,398,554,125.0,471306.0
PERF_01884,CMP_1000,2023-02-15,27551,1170.0,741,88,37,334.0,41959.0
PERF_01885,CMP_028,2023-04-21,78057,3826.0,6762,822,640,444.0,36523.0
PERF_01886,CMP_444,2024-03-06,87888,,12291,920,1221,74.0,295434.0
PERF_01887,CMP_362,2022-11-29,16699,212.0,808,103,17,206.0,322349.0
PERF_01888,CMP_300,2024-12-08,91944,7207.0,5244,302,321,63.0,398668.0
PERF_01889,CMP_886,2022-01-21,114615,10773.0,2831,472,221,289.0,81389.0
PERF_01890,CMP_559,2023-04-14,100070,4634.0,11293,1803,799,73.0,0.0
PERF_01891,CMP_093,2024-12-16,25429,1979.0,1420,117,33,6.0,102970.0
PERF_01892,CMP_055,2023-07-16,150237,4702.0,18619,3397,1008,290.0,481285.0
PERF_01893,CMP_793,2024-08-08,1148,136.0,47,2,3,402.0,0.0
PERF_01894,CMP_092,2024-03-11,44412,4962.0,3737,231,212,460.0,382640.0
PERF_01895,CMP_079,2023-10-21,123926,14266.0,6636,887,604,416.0,332100.0
PERF_01896,CMP_975,2023-08-26,86598,5883.0,9249,1621,621,349.0,312348.0
PERF_01897,CMP_592,2023-08-16,60296,6008.0,4606,418,438,153.0,380729.0
PERF_01898,CMP_146,2023-09-30,14444,1657.0,852,152,24,75.0,443755.0
PERF_01899,CMP_042,2023-11-25,58397,6241.0,3056,567,287,357.0,191312.0
PERF_01900,CMP_462,2025-03-24,195648,10561.0,18323,1738,721,319.0,487754.0
PERF_01901,CMP_341,2023-11-15,83301,9319.0,2282,253,124,212.0,17040.0
PERF_01902,CMP_658,2025-03-08,98092,2256.0,4967,903,294,490.0,113212.0
PERF_01903,CMP_335,2023-11-16,113749,11766.0,6511,921,216,81.0,312136.0
PERF_01904,CMP_458,2024-08-07,22726,478.0,697,111,22,219.0,49399.0
PERF_01905,CMP_666,2024-11-20,14463,147.0,623,43,61,187.0,482340.0
PERF_01906,CMP_598,2022-05-30,175603,12804.0,4435,815,205,19.0,44172.0
PERF_01907,CMP_361,2023-09-02,162051,1624.0,22676,3819,2080,421.0,57381.0
PERF_01908,CMP_508,2022-12-07,156548,6583.0,20161,1224,1391,70.0,0.0
PERF_01909,CMP_164,2022-11-24,69152,1888.0,8359,1063,499,114.0,17794.0
PERF_01910,CMP_868,2022-12-07,89777,7465.0,9905,1699,482,260.0,343616.0
PERF_01911,CMP_149,2025-06-03,106144,5941.0,14962,2530,1313,341.0,127186.0
PERF_01912,CMP_1000,2023-02-04,39986,3493.0,991,58,89,75.0,
PERF_01913,CMP_130,2024-11-20,34058,900.0,1006,166,75,296.0,253495.0
PERF_01914,CMP_272,2024-08-21,108447,2547.0,11252,2153,722,300.0,372778.0
PERF_01915,CMP_793,2024-08-08,125053,10276.0,8421,914,400,25.0,0.0
PERF_01916,CMP_486,2023-11-26,103120,3147.0,8733,1299,452,363.0,236726.0
PERF_01917,CMP_049,2022-04-09,86697,7974.0,9706,1443,938,384.0,367925.0
PERF_01918,CMP_871,2024-09-10,2950,311.0,121,10,3,448.0,78682.0
PERF_01919,CMP_490,2025-04-03,37789,1375.0,3722,720,344,369.0,21158.0
PERF_01920,CMP_194,2022-05-16,3418,271.0,384,65,19,1.0,0.0
PERF_01921,CMP_071,2025-01-29,53877,1789.0,3406,506,268,258.0,205834.0
PERF_01922,CMP_696,2024-02-26,155792,12053.0,15515,1787,1489,409.0,0.0
PERF_01923,CMP_918,2022-06-19,155920,10943.0,14039,2293,330,170.0,0.0
PERF_01924,CMP_459,2023-11-30,165375,19209.0,4657,812,248,237.0,320165.0
PERF_01925,CMP_623,2023-11-18,61540,6864.0,7909,659,325,456.0,21295.0
PERF_01926,CMP_275,2024-04-29,176225,19293.0,9346,839,583,20.0,431706.0
PERF_01927,CMP_836,2025-01-23,63647,3415.0,4830,936,406,140.0,472593.0
PERF_01928,CMP_191,2024-03-28,110249,1300.0,14653,2343,1191,403.0,315701.0
PERF_01929,CMP_138,2023-12-16,14420,931.0,1375,178,88,399.0,
PERF_01930,CMP_440,2023-07-27,102980,7381.0,6458,850,232,350.0,173372.0
PERF_01931,CMP_395,2024-11-09,65381,7461.0,1483,103,118,132.0,154258.0
PERF_01932,CMP_929,2022-10-30,68395,3810.0,9423,759,312,49.0,152403.0
PERF_01933,CMP_159,2022-04-22,143165,12322.0,14756,906,478,62.0,2744.0
PERF_01934,CMP_492,2024-02-11,18296,1750.0,2255,432,219,58.0,177962.0
PERF_01935,CMP_221,2024-09-26,132193,12460.0,16040,1921,477,342.0,412826.0
PERF_01936,CMP_573,2024-10-16,94391,9136.0,6222,673,218,483.0,10556.0
PERF_01937,CMP_803,2024-04-17,163618,16113.0,20146,1268,505,74.0,274723.0
PERF_01938,CMP_764,2022-10-19,126485,15054.0,14982,1538,707,,227702.0
PERF_01939,CMP_742,2024-10-16,135327,12902.0,9786,735,681,247.0,393028.0
PERF_01940,CMP_680,2022-12-01,18537,2175.0,2165,379,205,399.0,405141.0
PERF_01941,CMP_903,2022-11-12,102521,4658.0,6966,1288,159,96.0,0.0
PERF_01942,CMP_835,2023-10-24,5488,651.0,776,114,41,428.0,0.0
PERF_01943,CMP_824,2022-11-15,122498,2373.0,15874,2209,1030,59.0,249213.0
PERF_01944,CMP_361,2023-10-30,146119,17472.0,16711,1689,1169,16.0,335537.0
PERF_01945,CMP_115,2023-04-26,65497,2903.0,8310,781,737,28.0,349559.0
PERF_01946,CMP_395,2024-10-07,183427,7045.0,12719,927,600,210.0,279377.0
PERF_01947,CMP_548,2023-07-24,20690,1340.0,2400,266,53,145.0,374188.0
PERF_01948,CMP_367,2022-12-19,37025,4163.0,3642,647,178,48.0,403652.0
PERF_01949,CMP_880,2024-05-08,84443,9096.0,3693,302,310,118.0,0.0
PERF_01950,CMP_415,2022-02-22,145233,13511.0,20141,1247,1551,478.0,363011.0
PERF_01951,CMP_176,2023-06-21,78910,8656.0,8327,541,435,476.0,0.0
PERF_01952,CMP_482,2024-08-05,25370,2089.0,1394,80,35,485.0,3102.0
PERF_01953,CMP_592,2023-08-14,126036,1849.0,15784,1750,450,81.0,295225.0
PERF_01954,CMP_427,2022-03-27,22498,1051.0,991,186,75,53.0,9831.0
PERF_01955,CMP_274,2022-10-08,58256,5252.0,2124,341,182,349.0,214862.0
PERF_01956,CMP_204,2023-09-28,179627,12129.0,9974,1687,818,96.0,125734.0
PERF_01957,CMP_278,2024-11-08,113649,3774.0,12125,956,754,176.0,0.0
PERF_01958,CMP_845,2024-01-22,108883,11996.0,6249,545,552,63.0,134693.0
PERF_01959,CMP_209,2024-04-14,159664,10337.0,23489,2603,829,129.0,303312.0
PERF_01960,CMP_889,2022-07-01,168987,,24626,2150,1893,118.0,391531.0
PERF_01961,CMP_249,2023-03-18,192693,3457.0,13741,2676,578,57.0,342758.0
PERF_01962,CMP_158,2023-04-25,189019,4193.0,20888,2339,988,228.0,0.0
PERF_01963,CMP_635,2023-05-31,170859,16473.0,22714,2243,1201,337.0,145213.0
PERF_01964,CMP_728,2022-03-16,174832,5624.0,17930,1452,865,445.0,497377.0
PERF_01965,CMP_884,2022-08-21,129427,8254.0,7197,412,145,237.0,
PERF_01966,CMP_829,2022-06-30,197168,11921.0,11352,1271,1027,,93830.0
PERF_01967,CMP_487,2023-12-16,4609,286.0,549,32,30,155.0,236585.0
PERF_01968,CMP_813,2022-06-13,181468,19058.0,23433,4558,974,245.0,475379.0
PERF_01969,CMP_648,2023-12-20,5494,526.0,570,61,56,282.0,490672.0
PERF_01970,CMP_479,2023-02-26,29789,1175.0,2031,179,56,441.0,420147.0
PERF_01971,CMP_978,2023-06-05,196665,,5543,1072,158,460.0,425521.0
PERF_01972,CMP_456,2023-07-18,199636,23026.0,28164,5023,1857,473.0,96917.0
PERF_01973,CMP_059,2023-07-20,139497,1446.0,20174,1999,1516,283.0,179937.0
PERF_01974,CMP_804,2023-01-02,127096,3975.0,4334,415,351,128.0,143575.0
PERF_01975,CMP_966,2023-02-16,165848,8991.0,21468,3010,1398,49.0,328480.0
PERF_01976,CMP_486,2023-11-22,65194,2980.0,8573,887,691,272.0,120316.0
PERF_01977,CMP_221,2024-11-05,148439,1752.0,4440,598,137,210.0,108457.0
PERF_01978,CMP_964,2024-09-21,109097,7511.0,12657,827,1255,280.0,72157.0
PERF_01979,CMP_093,2024-12-18,194468,6533.0,13265,736,277,300.0,148016.0
PERF_01980,CMP_060,2023-12-01,55810,1132.0,7816,1108,214,,282485.0
PERF_01981,CMP_939,2022-11-27,165916,18783.0,8520,1034,359,85.0,365835.0
PERF_01982,CMP_698,2023-09-02,2666,298.0,222,44,18,454.0,47509.0
PERF_01983,CMP_430,2022-12-01,153798,5417.0,14585,729,1104,478.0,238164.0
PERF_01984,CMP_747,2024-06-10,183436,5149.0,21289,4196,1399,341.0,91213.0
PERF_01985,CMP_257,2025-03-10,42144,1507.0,1090,83,93,101.0,0.0
PERF_01986,CMP_534,2023-11-18,17062,1412.0,841,59,24,467.0,193226.0
PERF_01987,CMP_379,2022-06-20,199335,21292.0,11750,1797,379,32.0,84397.0
PERF_01988,CMP_337,2023-10-02,100113,1085.0,6876,893,514,457.0,45473.0
PERF_01989,CMP_198,2022-06-11,56518,1020.0,4179,481,317,85.0,273767.0
PERF_01990,CMP_769,2023-06-08,146489,15706.0,13039,2414,877,492.0,174040.0
PERF_01991,CMP_900,2022-10-26,119765,3271.0,17921,2328,1171,488.0,91248.0
PERF_01992,CMP_977,2024-11-11,117673,4790.0,6334,520,498,395.0,103901.0
PERF_01993,CMP_857,2022-08-22,78472,4026.0,7031,1329,632,59.0,67468.0
PERF_01994,CMP_673,2024-09-23,61224,5575.0,5471,976,354,202.0,305434.0
PERF_01995,CMP_725,2023-10-24,194360,,5222,401,470,409.0,0.0
PERF_01996,CMP_202,2023-10-30,134278,14020.0,12175,744,768,42.0,282839.0
PERF_01997,CMP_734,2023-10-30,69067,2674.0,6309,1099,148,251.0,108636.0
PERF_01998,CMP_081,2024-09-01,58804,5108.0,1859,134,102,216.0,287642.0
PERF_01999,CMP_858,2022-05-18,194394,18198.0,15535,2364,1544,172.0,0.0
PERF_02000,CMP_825,2022-04-25,8162,777.0,896,160,69,42.0,398178.0
PERF_02001,CMP_145,2024-10-30,154574,,16915,2065,1428,224.0,283607.0
PERF_02002,CMP_628,2022-08-27,98396,1603.0,10037,1960,221,76.0,165020.0
PERF_02003,CMP_809,2022-11-24,177207,4016.0,24605,3613,1973,133.0,287143.0
PERF_02004,CMP_163,2025-02-07,158377,13223.0,14285,1329,882,393.0,0.0
PERF_02005,CMP_995,2023-03-02,76753,5000.0,9400,912,540,259.0,14763.0
PERF_02006,CMP_193,2024-02-20,158079,2430.0,16766,3065,842,325.0,190512.0
PERF_02007,CMP_403,2023-05-11,73110,4993.0,5313,714,206,76.0,269269.0
PERF_02008,CMP_929,2022-10-02,85316,4321.0,2249,217,75,295.0,22953.0
PERF_02009,CMP_738,2022-12-17,188246,2697.0,15261,1694,598,308.0,293690.0
PERF_02010,CMP_998,2023-09-28,163028,7997.0,24427,4051,2010,487.0,485778.0
PERF_02011,CMP_622,2022-10-23,49435,,1378,234,129,443.0,438727.0
PERF_02012,CMP_778,2023-10-20,33575,3623.0,4666,750,190,375.0,450286.0
PERF_02013,CMP_378,2025-01-09,144517,16522.0,12254,2323,750,193.0,99400.0
PERF_02014,CMP_071,2025-02-01,170801,2913.0,9362,685,236,356.0,356416.0
PERF_02015,CMP_062,2023-12-15,191313,5509.0,18037,2713,1414,208.0,11857.0
PERF_02016,CMP_393,2023-10-03,111047,10350.0,4105,649,359,220.0,163311.0
PERF_02017,CMP_157,2024-02-16,22539,1370.0,570,61,54,323.0,186952.0
PERF_02018,CMP_455,2022-10-18,199615,8377.0,26658,2079,2215,369.0,179221.0
PERF_02019,CMP_500,2023-07-28,180092,5504.0,8089,1454,633,342.0,0.0
PERF_02020,CMP_048,2023-07-19,81669,4510.0,4603,430,304,417.0,481391.0
PERF_02021,CMP_318,2024-09-04,6896,654.0,793,83,51,256.0,436376.0
PERF_02022,CMP_489,2024-10-23,87914,7895.0,3292,465,249,344.0,20682.0
PERF_02023,CMP_414,2024-01-11,181047,14537.0,26995,2529,981,110.0,402104.0
PERF_02024,CMP_397,2025-01-17,94077,2951.0,8317,1148,754,62.0,117328.0
PERF_02025,CMP_564,2022-06-12,38071,3755.0,1207,189,68,238.0,413810.0
PERF_02026,CMP_947,2022-05-17,143705,2201.0,21099,1817,576,347.0,114656.0
PERF_02027,CMP_208,2024-07-02,107166,8663.0,16067,897,844,17.0,44969.0
PERF_02028,CMP_885,2023-04-23,133352,8618.0,19338,3842,534,491.0,214488.0
PERF_02029,CMP_279,2024-09-21,145847,13014.0,12861,659,1195,106.0,426033.0
PERF_02030,CMP_636,2022-04-07,154640,3362.0,18745,1252,566,305.0,7878.0
PERF_02031,CMP_032,2023-12-03,181459,9345.0,14769,2295,607,145.0,313513.0
PERF_02032,CMP_471,2024-01-21,190996,20985.0,26580,4846,1977,200.0,416279.0
PERF_02033,CMP_505,2022-07-02,36107,3879.0,1080,151,91,445.0,405680.0
PERF_02034,CMP_267,2023-12-28,76192,1674.0,4418,374,275,175.0,308524.0
PERF_02035,CMP_859,2022-03-22,199317,23850.0,9031,1555,294,110.0,266212.0
PERF_02036,CMP_314,2024-07-19,20267,738.0,1129,113,29,130.0,365598.0
PERF_02037,CMP_203,2024-09-27,192555,8151.0,16859,1872,1344,424.0,12143.0
PERF_02038,CMP_367,2023-01-04,63298,4061.0,4520,521,376,23.0,51323.0
PERF_02039,CMP_811,2023-08-20,196649,4752.0,23881,1258,558,98.0,30038.0
PERF_02040,CMP_639,2025-01-28,54262,2699.0,3891,549,332,390.0,0.0
PERF_02041,CMP_483,2024-01-20,180544,10854.0,11130,1800,311,,134183.0
PERF_02042,CMP_777,2024-12-04,94269,1482.0,7152,947,392,55.0,445298.0
PERF_02043,CMP_266,2024-10-19,112273,10546.0,11647,831,429,,153253.0
PERF_02044,CMP_310,2024-02-10,31363,1148.0,4281,217,266,229.0,180625.0
PERF_02045,CMP_841,2024-04-20,63239,3949.0,6749,894,617,69.0,112128.0
PERF_02046,CMP_323,2024-06-06,170118,8705.0,19410,1125,1423,231.0,10465.0
PERF_02047,CMP_351,2022-04-13,13449,885.0,2005,274,50,148.0,96304.0
PERF_02048,CMP_964,2024-09-07,188341,22504.0,28052,3855,932,387.0,301305.0
PERF_02049,CMP_653,2025-04-13,165092,9291.0,16704,2859,1496,336.0,290773.0
PERF_02050,CMP_758,2024-02-06,159508,14921.0,18659,2824,1509,437.0,467171.0
PERF_02051,CMP_727,2024-06-24,78476,2038.0,9563,1309,678,291.0,174200.0
PERF_02052,CMP_033,2022-11-20,27986,1186.0,3369,616,220,405.0,102948.0
PERF_02053,CMP_647,2024-05-13,50905,1115.0,6571,1124,248,399.0,0.0
PERF_02054,CMP_165,2022-03-12,106961,7704.0,15496,902,1081,11.0,248976.0
PERF_02055,CMP_419,2022-01-05,105331,8471.0,8366,942,764,328.0,393836.0
PERF_02056,CMP_233,2024-01-04,82134,5895.0,12263,1032,840,166.0,316831.0
PERF_02057,CMP_181,2023-11-17,171443,6315.0,24603,1741,2257,387.0,0.0
PERF_02058,CMP_978,2023-07-08,75632,7644.0,10334,2004,940,60.0,474038.0
PERF_02059,CMP_021,2023-10-29,90480,1202.0,11273,1889,591,390.0,355709.0
PERF_02060,CMP_859,2022-03-23,114808,9494.0,3691,489,242,176.0,39170.0
PERF_02061,CMP_564,2022-06-15,57788,672.0,4776,543,352,351.0,402862.0
PERF_02062,CMP_663,2023-06-29,139544,6210.0,8901,1678,263,431.0,141009.0
PERF_02063,CMP_252,2023-01-09,142942,3771.0,13778,2286,1212,139.0,22266.0
PERF_02064,CMP_924,2024-10-03,8721,885.0,360,58,7,341.0,228671.0
PERF_02065,CMP_014,2025-01-03,103412,11355.0,7301,1458,214,390.0,106936.0
PERF_02066,CMP_073,2024-07-11,22289,1861.0,2805,281,273,437.0,0.0
PERF_02067,CMP_176,2023-04-21,99354,6761.0,9892,908,429,310.0,0.0
PERF_02068,CMP_127,2022-02-08,15240,912.0,1837,329,113,446.0,233424.0
PERF_02069,CMP_451,2024-05-02,108776,8589.0,2886,303,204,138.0,0.0
PERF_02070,CMP_163,2025-03-24,116513,6838.0,6594,490,508,229.0,381644.0
PERF_02071,CMP_401,2024-07-17,108910,9132.0,10620,1079,684,47.0,258999.0
PERF_02072,CMP_513,2022-08-20,101787,11353.0,15029,2026,1421,34.0,139173.0
PERF_02073,CMP_361,2023-08-30,105144,11883.0,11324,1012,1105,,122694.0
PERF_02074,CMP_577,2023-04-05,35777,4112.0,2176,342,73,176.0,211403.0
